Fecha,USDMX,50d MA,100d MA,200d MA,,Año,Rendimiento del peso,,Periodo,Máximo,Mínimo
4/1/2026,17.8117,17.49046,17.811469,18.2161455,,,,,,,
4/6/2026,17.7932,17.494308,17.803454,18.2101755,,,,,,,
4/7/2026,17.758,17.500428,17.794801,18.203942,,,,,,,
4/8/2026,17.4157,17.499086,17.783958,18.1955715,,,,,,,
4/9/2026,17.3593,17.497182,17.773629,18.186639,,,,,,,
4/10/2026,17.3033,17.497588,17.763329,18.177392,,,,,,,
4/13/2026,17.347,17.499814,17.753817,18.1689935,,,,,,,
4/14/2026,17.2688,17.500546,17.7437,18.160736,,,,,,,
4/15/2026,17.2623,17.500728,17.733061,18.1525835,,,,,,,
4/16/2026,17.2723,17.499554,17.722056,18.1447035,,,,,,,
